stock_code,company_name,industry,address,market_type,market_cap_recent
A436140,SOL 종합채권(AA-이상)액티브,,,코스피,990863950000
A437070,KODEX 아시아달러채권ESG플러스액티브,,,코스피,40732400000
A437080,KODEX 미국종합채권ESG액티브(H),,,코스피,459909490000
A437350,RISE 미국단기투자등급회사채액티브,,,코스피,25233000000
A437370,RISE 글로벌농업경제,,,코스피,5793000000
A437730,삼현,N25100.자동차 및 부품,(51398) 경남 창원시 의창구 죽전로 45,코스닥,883055740950
A438080,ACE 미국S&P500채권혼합액티브,,,코스피,573463000000
A438100,ACE 미국나스닥100미국채혼합50액티브,,,코스피,393228000000
A438320,TIGER 차이나항셍테크레버리지(합성 H),,,코스피,38244150000
A438330,TIGER 우량회사채액티브,,,코스피,806452680000
A438560,SOL 국고채3년,,,코스피,31718850000
A438570,SOL 국고채10년,,,코스피,132000840000
A438700,버넥트,N45103.소프트웨어,"(04379) 서울시 용산구 한강대로7길 10-15 (한강로3가,버넥트 익스피리언스 센터)",코스닥,39787257300
A438740,마이다스 중소형액티브,,,코스피,9129000000
A438900,HANARO Fn K-푸드,,,코스피,20685000000
A439090,마녀공장,N15101.화학,"(06234) 서울시 강남구 테헤란로 124, 4층 (역삼동,삼원타워)",코스닥,247475508600
A439260,대한조선,N20106.기계,(59000) 전남 해남군 화원면 조선소길 498,코스피,2612083953600
A439580,블루엠텍,N20100.자본재,(17791) 경기 평택시 청북읍 드림산단1로 45,코스닥,166525011240
A439860,KODEX ESG종합채권(A-이상)액티브,,,코스피,489844025000
A439870,KODEX 국고채30년액티브,,,코스피,555551685000
A440110,파두,N45300.반도체 및 반도체장비,"(06060) 서울시 강남구 학동로 343, 16층. 17층 (논현동,더피나클강남)",코스닥,1189311773650
A440290,HB인베스트먼트,N40200.다각화된 금융,(06024) 서울시 강남구 언주로 819,코스닥,57602396250
A440320,오픈놀,N45103.소프트웨어,(07223) 서울시 영등포구 양평로 2,코스닥,39614900000
A440340,TIGER 글로벌멀티에셋TIF액티브,,,코스피,17349250000
A440640,ACE 단기채권알파액티브,,,코스피,76050675000
A440650,ACE 미국달러단기채권액티브,,,코스피,30787500000
A440910,WON 미국우주항공방산,,,코스피,36392000000
A441270,파인엠텍,"N45203.전자장비와 기기, 부품",(14087) 경기 안양시 만안구 전파로24번길 93,코스닥,355322289120
A441330,KIWOOM 차이나A50커넥트MSCI,,,코스피,5038000000
A441540,HANARO Fn조선해운,,,코스피,120774500000
A441640,KODEX 미국배당커버드콜액티브,,,코스피,844909000000
A441680,TIGER 미국나스닥100커버드콜(합성),,,코스피,378819500000
A441800,TIMEFOLIO Korea플러스배당액티브,,,코스피,261107600000
A442090,에셋플러스 코리아대장장이액티브,,,코스피,17338500000
A442260,마이티 다이나믹퀀트액티브,,,코스피,32894400000
A442320,RISE 글로벌원자력,,,코스피,353957000000
A442550,RISE TDF2030액티브,,,코스피,9730000000
A442560,RISE TDF2040액티브,,,코스피,14850000000
A442570,RISE TDF2050액티브,,,코스피,62775000000
A442580,PLUS 글로벌HBM반도체,,,코스피,36460000000
A442770,IBKS제21호스팩,N40201.다각화된 금융 서비스,(07330) 서울시 영등포구 국제금융로6길 11,코스닥,7839020000
A443060,HD현대마린솔루션,,(13553) 경기 성남시 분당구 분당수서로 477,코스피,9593450940000
A443250,레뷰코퍼레이션,N20200.상업 및 전문서비스,(06045) 서울시 강남구 논현로135길 29,코스닥,105995137800
A443670,에스피소프트,N45102.IT서비스,,코스닥,132119033280
A444200,SOL 코리아메가테크액티브,,,코스피,293215250000
A444490,WON 미국S&P500,,,코스피,48321000000
A444530,심플랫폼,N45100.소프트웨어 및 IT서비스,"(08502) 서울시 금천구 가산디지털1로 226, 2003호, 2004호 (가산동,에이스하이엔드타워5차)",코스닥,54961593800
A444920,유안타제11호스팩,N40201.다각화된 금융 서비스,"(07339) 서울시 영등포구 국제금융로 39 (여의도동,앵커원)",코스닥,10925400000
A445090,에이직랜드,N45300.반도체 및 반도체장비,"(16226) 경기 수원시 영통구 대학4로 25 (이의동,에이직랜드빌딩)",코스닥,308755144000
A445150,KODEX 친환경조선해운액티브,,,코스피,73284750000
A445180,퓨릿,N15101.화학,(38029) 경북 경주시 안강읍 사박길 21,코스닥,147139449280
A445290,KODEX 로봇액티브,,,코스피,341880000000
A445680,큐리옥스바이오시스템즈,N20106.기계,"(08511) 서울시 금천구 디지털로9길 41, 2층 202호, 204호, 205호, 206호, 207호, 208호, 209호, 210호, 211호, 212호, 213호",코스닥,1125970101900
A445690,BNK 주주가치액티브,,,코스피,25248000000
A445910,TIGER MKF배당귀족,,,코스피,11630500000
A446070,유니드비티플러스,N15102.건축자재,"(04505) 서울시 중구 서소문로 50, 6층",코스피,36820916050
A446150,유안타제12호스팩,N40201.다각화된 금융 서비스,"(07339) 서울시 영등포구 국제금융로 39 (여의도동,앵커원)",코스닥,10994850000
A446540,메가터치,N15101.화학,(31093) 충남 천안시 서북구 3공단2로 42,코스닥,80487625000
A446690,KODEX 아시아AI반도체exChina액티브,,,코스피,13587500000
A446700,RISE 배터리 리사이클링,,,코스피,15724800000
A446720,SOL 미국배당다우존스,,,코스피,767422500000
A446770,ACE 글로벌반도체TOP4 Plus,,,코스피,656529250000
A446840,지슨,N45101.인터넷소프트웨어 및 서비스,"(06307) 서울시 강남구 개포로 208 (개포동,형지빌딩)",코스닥,88198619628
A447430,ACE 주주환원가치주액티브,,,코스피,77507500000
A447620,SOL 미국TOP5채권혼합40 Solactive,,,코스피,98934000000
A447660,PLUS 애플채권혼합,,,코스피,17948250000
A447770,TIGER 테슬라채권혼합Fn,,,코스피,614757750000
A448100,WON 200,,,코스피,62430625000
A448280,에코아이,N20200.상업 및 전문서비스,"(07327) 서울시 영등포구 여의나루로 61, 11층",코스닥,325942419000
A448290,TIGER 미국S&P500(H),,,코스피,407987500000
A448300,TIGER 미국나스닥100(H),,,코스피,291681250000
A448330,KODEX 삼성전자채권혼합,,,코스피,183603000000
A448490,HANARO 32-10 국고채액티브,,,코스피,28807130000
A448540,ACE 엔비디아채권혼합,,,코스피,256880000000
A448570,FOCUS AI코리아액티브,,,코스피,40420000000
A448600,RISE 25-11 회사채(AA-이상)액티브,,,코스피,117858850000
A448630,RISE 삼성그룹Top3채권혼합,,,코스피,48384000000
A448710,코츠테크놀로지,"N45202.기술하드웨어, 스토리지 & 주변기기","(13510) 경기 성남시 분당구 판교로 744, C동 702호 (야탑동,분당테크노파크)",코스닥,90955583810
A448730,삼성FN리츠,N40400.부동산,"(06620) 서울시 서초구 서초대로74길 4, 16층 (서초동,삼성생명서초타워)",코스피,411090750000
A448760,IBKS제22호스팩,N40201.다각화된 금융 서비스,(07330) 서울시 영등포구 국제금융로6길 11,코스닥,22858800000
A448830,미래에셋비전스팩3호,N40201.다각화된 금융 서비스,"(04539) 서울시 중구 을지로5길 26, 이스트타워 (수하동,미래에셋센터원빌딩)",코스닥,10799400000
A448900,한국피아이엠,N25100.자동차 및 부품,(42921) 대구시 달성군 다사읍 세천로8길 26,코스닥,204751983700
A449170,TIGER KOFR금리액티브(합성),,,코스피,2486985635000
A449180,KODEX 미국S&P500(H),,,코스피,673200000000
A449190,KODEX 미국나스닥100(H),,,코스피,476001750000
A449450,PLUS K방산,,,코스피,1225415250000
A449580,RISE 테슬라애플아마존채권혼합,,,코스피,14832000000
A449680,TIGER 한중전기차(합성),,,코스피,9813250000
A449690,TIGER 한중반도체(합성),,,코스피,19278750000
A449770,KIWOOM 미국S&P500,,,코스피,78140000000
A449780,KIWOOM 미국S&P500(H),,,코스피,33340000000
A450050,하이제8호스팩,N40201.다각화된 금융 서비스,(07325) 서울시 영등포구 여의대로 66,코스닥,10539428000
A450080,에코프로머티,"N45203.전자장비와 기기, 부품",(37948) 경북 포항시 북구 흥해읍 영일만산단남로75번길 15,코스피,4398749469600
A450140,코오롱모빌리티그룹,N25102.자동차,(05619) 서울시 송파구 오금로 132,코스피,615844822500
A450180,KODEX 한중전기차(합성),,,코스피,7735000000
A450190,KODEX 한중반도체(합성),,,코스피,15492000000
A450330,하스,"N35200.제약, 생명공학 및 생명과학",(25452) 강원 강릉시 과학단지로 77-14,코스닥,53214479500
A450520,인스웨이브,N45100.소프트웨어 및 IT서비스,"(07339) 서울시 영등포구 국제금융로 39, 20층 (여의도동,앵커원)",코스닥,54701030160
A450910,SOL 코스닥150,,,코스피,29529600000
A450940,유안타제14호스팩,N40201.다각화된 금융 서비스,"(07339) 서울시 영등포구 국제금융로 39 (여의도동,앵커원)",코스닥,9465900000
A450950,아스테라시스,"N45203.전자장비와 기기, 부품","(04781) 서울시 성동구 성수일로4길 25, 1005호 (성수동2가,서울숲코오롱디지털타워1차)",코스닥,556605245280
A451000,PLUS 종합채권(AA-이상)액티브,,,코스피,390771700000
A451060,1Q K200액티브,,,코스피,157106250000
A451150,에셋플러스 글로벌영에이지액티브,,,코스피,12074500000
A451220,아이엠티,N20106.기계,"(16675) 경기 수원시 영통구 신원로 306, 1동 8층",코스닥,69611561240
A451250,삐아,,"(21998) 인천시 연수구 컨벤시아대로 165, 32층 (송도동,동북아트레이드타워)",코스닥,97043572730
A451530,TIGER 국고채30년스트립액티브,,,코스피,121182600000
A451540,TIGER 종합채권(AA-이상)액티브,,,코스피,1031639700000
A451600,PLUS 국고채30년액티브,,,코스피,14213380000
A451670,RISE 국채30년레버리지(합성),,,코스피,10242500000
A451700,엔에이치스팩29호,N40201.다각화된 금융 서비스,(07335) 서울시 영등포구 여의대로 108,코스닥,30206750000
A451760,컨텍,"N45202.기술하드웨어, 스토리지 & 주변기기",(34074) 대전시 유성구 지족로148번길 5-34,코스닥,124152875440
A451800,한화리츠,N40400.부동산,"(07345) 서울시 영등포구 63로 50, 53층 (여의도동,63한화생명빌딩)",코스피,720196000000
A452160,제이엔비,N20106.기계,(17708) 경기 평택시 진위면 진위2산단로 31-21,코스닥,62225399690
A452190,한빛레이저,N20106.기계,(34054) 대전시 유성구 유성대로1596번길 32-48,코스닥,119870437410
A452200,민테크,,(34002) 대전시 유성구 국제과학21로 62,코스닥,63301064000
A452250,ACE 미국30년국채선물레버리지(합성 H),,,코스피,77736750000
A452260,한화갤러리아,N25500.소매,"(07345) 서울시 영등포구 63로 50, 11층, 12층 (63한화생명빌딩)",코스피,208786799970
A452280,한선엔지니어링,N15104.금속과 채광,(46754) 부산시 강서구 녹산산단361로 27,코스닥,158922180000
A452300,캡스톤파트너스,N40000.금융,"(06248) 서울시 강남구 역삼로 180, 4층",코스닥,36569517950
A452360,SOL 미국배당다우존스(H),,,코스피,206471000000
A452400,이닉스,N25100.자동차 및 부품,(48056) 부산시 해운대구 해운대로191번길 16,코스닥,90714280000
A452430,사피엔반도체,N45301.반도체 및 반도체장비,"(13449) 경기 성남시 수정구 창업로 43, A동 601호-613호",코스닥,215312805200
A452440,VITA 밸류알파액티브,,,코스피,11431000000
A452450,피아이이,N20106.기계,"(18469) 경기 화성시 동탄기흥로 614, 19층 (영천동,더퍼스트타워2차)",코스닥,293844915000
A452670,상상인제4호스팩,N40201.다각화된 금융 서비스,"(07335) 서울시 영등포구 여의대로 108 (여의도동,파크원빌딩타워1)",코스닥,10857600000
A452980,신한제11호스팩,N40201.다각화된 금융 서비스,"(07321) 서울시 영등포구 의사당대로 96, 32층 (여의도동,티피타워)",코스닥,39227875000
A453010,PLUS KOFR금리,,,코스피,26226825000
A453060,HANARO KOFR금리액티브(합성),,,코스피,12007050000
A453080,KIWOOM 미국나스닥100(H),,,코스피,61411000000
A453330,RISE 미국S&P500(H),,,코스피,80625000000
A453340,현대그린푸드,N25500.소매,(16827) 경기 용인시 수지구 문인로 30,코스피,539550048240
A453450,그리드위즈,,"(13460) 경기 성남시 분당구 산운로208번길 25, 4층 (운중동,1010빌딩)",코스닥,126210297500
A453630,KODEX 미국S&P500필수소비재,,,코스피,13084500000
A453640,KODEX 미국S&P500헬스케어,,,코스피,52930000000
A453650,KODEX 미국S&P500금융,,,코스피,44438500000
A453660,KODEX 미국S&P500경기소비재,,,코스피,12698000000
A453810,KODEX 인도Nifty50,,,코스피,460077750000
A453820,KODEX 인도Nifty50레버리지(합성),,,코스피,26835000000
A453850,ACE 미국30년국채액티브(H),,,코스피,2253084000000
A453860,에이에스텍,N15101.화학,(33658) 충남 서천군 장항읍 장항산단7길 13,코스닥,91250877950
A453870,TIGER 인도니프티50,,,코스피,468575250000
A453950,TIGER TSMC파운드리밸류체인,,,코스피,23001000000
A454180,KIWOOM 차이나내수소비TOP CSI,,,코스피,4752500000
A454320,HANARO CAPEX설비투자iSelect,,,코스피,88577500000
A454640,하나29호스팩,N40201.다각화된 금융 서비스,(07321) 서울시 영등포구 의사당대로 82,코스닥,11369105000
A454780,KIWOOM 종합채권(AA-이상)액티브,,,코스피,485339100000
A454910,두산로보틱스,N20106.기계,(16648) 경기 수원시 권선구 산업로156번길 79,코스피,5036512446000
A455030,KODEX 미국달러SOFR금리액티브(합성),,,코스피,504936250000
A455180,케이지에이,N20106.기계,(18625) 경기 화성시 향남읍 만년로 8-62,코스닥,61195854700
A455250,KB제25호스팩,N40201.다각화된 금융 서비스,"(07333) 서울시 영등포구 여의대방로67길 10, 405호",코스닥,9040500000
A455310,한화플러스제4호스팩,N40201.다각화된 금융 서비스,(07325) 서울시 영등포구 여의대로 56,코스닥,10524800000
A455660,ACE 미국하이일드액티브(H),,,코스피,31376000000
A455850,SOL AI반도체소부장,,,코스피,444921750000
A455860,SOL 2차전지소부장Fn,,,코스피,183018750000
A455890,RISE 머니마켓액티브,,,코스피,2816589600000
A455900,엔젤로보틱스,N20106.기계,"(05116) 서울시 광진구 광나루로56길 85, 테크노마트21 제12층 제01호 ,제02호",코스닥,418295259050
A455910,에스케이증권제9호스팩,N40201.다각화된 금융 서비스,(07332) 서울시 영등포구 국제금융로8길 31,코스닥,10542000000
A455960,RISE 미국달러SOFR금리액티브(합성),,,코스피,53809500000
A456010,아이씨티케이,,"(06241) 서울시 강남구 강남대로84길 16, 비1층, 7층, 13층, 14층 (역삼동,제이스타워)",코스닥,208557305040
A456040,OCI,N15101.화학,(04532) 서울시 중구 소공로 94,코스피,539835448500
A456070,이엔셀,N35202.제약,"(05854) 서울시 송파구 송파대로 201, 제에이동 제17층 제에이-1709, 1710, 1711, 1712, 1713, 1714, 1715, 1716, 1717, 1718, 1719, 1720호",코스닥,134855327850
A456160,지투지바이오,"N35200.제약, 생명공학 및 생명과학",(28161) 충북 청주시 흥덕구 오송읍 의료단지길 21,코스닥,513228733400
A456200,PLUS 미국달러SOFR금리액티브(합성),,,코스피,6768850000
A456250,KODEX 유럽명품TOP10 STOXX,,,코스피,14468750000
A456490,교보14호스팩,N40201.다각화된 금융 서비스,(07327) 서울시 영등포구 의사당대로 97,코스닥,9135000000
A456600,TIMEFOLIO 글로벌AI인공지능액티브,,,코스피,997017000000
A456610,TIGER 미국달러SOFR금리액티브(합성),,,코스피,568259160000
A456680,TIGER 차이나전기차레버리지(합성),,,코스피,80355450000
A456880,ACE 미국달러SOFR금리(합성),,,코스피,347992700000
A457190,이수스페셜티케미컬,N15101.화학,(06575) 서울시 서초구 사평대로 84,코스피,1567809732000
A457370,한켐,N15101.화학,(34036) 대전시 유성구 테크노11로 55-11,코스닥,66223855500
A457480,ACE 테슬라밸류체인액티브,,,코스피,1146535000000
A457550,우진엔텍,"N45203.전자장비와 기기, 부품",(18481) 경기 화성시 동탄역로 24-2,코스닥,202578757150
A457600,벡트,,(06224) 서울시 강남구 역삼로 229,코스닥,31869937500
A457630,대신밸런스제16호스팩,N40201.다각화된 금융 서비스,"(04538) 서울시 중구 삼일대로 343 (저동1가,대신파이낸스센터)",코스닥,15241350000
A457690,KODEX 33-06 국고채액티브,,,코스피,25329150000
A457700,KODEX 53-09 국고채액티브,,,코스피,17273700000
A457930,BNK 미래전략기술액티브,,,코스피,11409000000
A457940,에스케이증권제10호스팩,N40201.다각화된 금융 서비스,(07332) 서울시 영등포구 국제금융로8길 31,코스닥,6917900000
A457990,PLUS 태양광&ESS,,,코스피,26928000000
A458030,WON 국공채머니마켓액티브,,,코스피,58006390000
A458210,KIWOOM CD금리액티브(합성),,,코스피,181260125000
A458250,TIGER 미국30년국채스트립액티브(합성 H),,,코스피,833977320000
A458260,TIGER 미국투자등급회사채액티브(H),,,코스피,296677220000
A458610,한국제12호스팩,N40201.다각화된 금융 서비스,(07321) 서울시 영등포구 의사당대로 88,코스닥,8946450000
A458650,성우,N45300.반도체 및 반도체장비,(39403) 경북 구미시 3공단2로 107,코스닥,162944606100
A458730,TIGER 미국배당다우존스,,,코스피,2237130000000
A458750,TIGER 미국배당다우존스타겟커버드콜1호,,,코스피,64989000000
A458760,TIGER 미국배당다우존스타겟커버드콜2호,,,코스피,912330000000
A458870,씨어스테크놀로지,"N45203.전자장비와 기기, 부품",(17707) 경기 평택시 진위면 동부대로 291-13,코스닥,1646564400000
A459100,위츠,"N45203.전자장비와 기기, 부품",(17118) 경기 용인시 처인구 남사읍 형제로 35,코스닥,91148820000
A459370,SOL 유럽탄소배출권선물인버스ICE(H),,,코스피,4010000000
A459510,나우로보틱스,N20106.기계,(21696) 인천시 남동구 앵고개로449번길 42,코스닥,275065686600
A459560,KODEX 테슬라밸류체인FactSet,,,코스피,27461000000
A459580,KODEX CD금리액티브(합성),,,코스피,8708278293000
A459750,RISE 글로벌주식분산액티브,,,코스피,21651500000
A459790,KIWOOM 미국성장기업30액티브,,,코스피,24347250000
A460270,KIWOOM 미국달러SOFR금리액티브(합성),,,코스피,10416600000
A460280,KIWOOM Fn유전자혁신기술,,,코스피,7254000000
A460470,아이빔테크놀로지,"N45203.전자장비와 기기, 부품","(34013) 대전시 유성구 테크노4로 17, B동 408호, 413호, 414호, 415호 (관평동,대덕비즈센터)",코스닥,48234499650
A460660,RISE 미국S&P배당킹,,,코스피,15906500000
A460850,동국씨엠,N15104.금속과 채광,(04539) 서울시 중구 을지로5길 19,코스피,159957809600
A460860,동국제강,N15104.금속과 채광,(04539) 서울시 중구 을지로5길 19,코스피,416707342800
A460870,에스엠씨지,N15103.용기와 포장지,(17502) 경기 안성시 양성면 양성로 134-13,코스닥,83555226360
A460930,현대힘스,N20000.산업재,"(44222) 울산시 북구 매곡산업로 21, (재)울산테크노파크 자동차,조선기술관",코스닥,683580416750
A460940,피앤에스로보틱스,N35101.헬스케어 장비와 용품,"(07294) 서울시 영등포구 선유로 70, 509호 (문래동3가,우리벤처타운2)",코스닥,76425213600
A460960,ACE 글로벌인컴TOP10,,,코스피,67686000000
A461030,아이엠비디엑스,"N35200.제약, 생명공학 및 생명과학","(08506) 서울시 금천구 가산디지털1로 131, 에이동 605-가, 605- 나, 21층",코스닥,152092587500
A461270,ACE 26-06 회사채(AA-이상)액티브,,,코스피,237239600000
A461300,아이스크림미디어,N45103.소프트웨어,(13494) 경기 성남시 분당구 판교역로 225-20,코스닥,241774601940
A461340,HANARO 글로벌생성형AI액티브,,,코스피,44335500000
A461450,KODEX 코스닥글로벌,,,코스피,15430000000
A461460,PLUS 국고채10년액티브,,,코스피,45998460000
A461490,RISE 글로벌자산배분액티브,,,코스피,324386750000
A461500,HANARO 종합채권(AA-이상)액티브,,,코스피,90683840000
A461580,TIGER 코스닥글로벌,,,코스피,7857500000
A461600,SOL 미국30년국채액티브(H),,,코스피,54174750000
A461900,PLUS 미국테크TOP10,,,코스피,16601250000
A461910,PLUS 미국테크TOP10레버리지(합성),,,코스피,19380000000
A461950,KODEX 2차전지핵심소재10,,,코스피,200739500000
A462010,TIGER 2차전지소재Fn,,,코스피,733305000000
A462020,에이치엠씨제6호스팩,N40201.다각화된 금융 서비스,(07325) 서울시 영등포구 국제금융로2길 28,코스닥,9015875000
A462310,뉴키즈온,N25200.내구소비재 및 의류,,코스닥,48834360000
A462330,KODEX 2차전지산업레버리지,,,코스피,553033800000
A462340,에셋플러스 글로벌다이나믹시니어액티브,,,코스피,8884200000
A462350,이노스페이스,N20101.우주항공과 국방,"(30121) 세종시 가름로 232, A동 412호 (어진동,세종비지니스센터)",코스닥,163097140080
A462510,라메디텍,,"(08513) 서울시 금천구 벚꽃로 234, 제10층 제1002호, 제17층 제1701호, 1702호 (가산동,에이스하이엔드타워6차)",코스닥,60212280600
A462520,조선내화,N15000.소재,(57816) 전남 광양시 산업로 55,코스피,169410350720
A462860,더즌,N50101.다양한 전기통신 서비스,"(06611) 서울시 서초구 강남대로 465, 비동16층, 비동22층 (서초동,강남교보타워)",코스닥,267132448525
A462870,시프트업,N45103.소프트웨어,,코스피,2272963512000
A462900,KoAct 바이오헬스케어액티브,,,코스피,388107000000
A462980,아이지넷,N45000.정보기술,"(05855) 서울시 송파구 법원로8길 9, 5층, 6층 (문정동,청림타워)",코스닥,33806646198
A463020,뉴엔AI,N45100.소프트웨어 및 IT서비스,"(10391) 경기 고양시 일산서구 킨텍스로 240, 오피스동 24층 (대화동,킨텍스 꿈에그린)",코스닥,177584000000
A463050,TIMEFOLIO K바이오액티브,,,코스피,306180000000
A463250,TIGER K방산&우주,,,코스피,250028250000
A463290,1Q 단기금융채액티브,,,코스피,217853275000
A463300,RISE 중국본토CSI300,,,코스피,39164500000
A463480,모티브링크,"N45203.전자장비와 기기, 부품",(17180) 경기 용인시 처인구 백암면 백암로 79,코스닥,115106425820
A463640,KODEX 미국S&P500유틸리티,,,코스피,14202500000
A463680,KODEX 미국S&P500테크놀로지,,,코스피,51456750000
A463690,KODEX 미국S&P500커뮤니케이션,,,코스피,11187000000
A464080,에스오에스랩,"N45203.전자장비와 기기, 부품","(61005) 광주시 북구 첨단과기로 123, 산학협력연구관 303호 (오룡동,광주과학기술원)",코스닥,175580571900
A464240,KIWOOM 26-09회사채(AA-이상)액티브,,,코스피,285645150000
A464280,티디에스팜,,"(13486) 경기 성남시 분당구 판교로 253, C동 403호",코스닥,50488900000
A464310,TIGER 글로벌AI&로보틱스 INDXX,,,코스피,108040000000
A464440,한국제13호스팩,N40201.다각화된 금융 서비스,"(07321) 서울시 영등포구 의사당대로 88 (여의도동,한국투자증권빌딩)",코스닥,9158400000
A464470,PLUS 미국채30년액티브,,,코스피,56378850000
A464500,아이언디바이스,N45301.반도체 및 반도체장비,"(06034) 서울시 강남구 강남대로 636, 7층 (신사동,두원빌딩)",코스닥,41959605315
A464580,닷밀,N25400.미디어,,코스닥,43144792100
A464600,SOL 자동차소부장Fn,,,코스피,8325000000
A464610,SOL 의료기기소부장Fn,,,코스피,121262500000
A464680,KB제27호스팩,N40201.다각화된 금융 서비스,(07328) 서울시 영등포구 여의나루로 50,코스닥,26584300000
A464920,PLUS 일본반도체소부장,,,코스피,13796000000
A464930,TIGER 글로벌혁신블루칩TOP10,,,코스피,148238000000
A465320,교보15호스팩,N40201.다각화된 금융 서비스,(07327) 서울시 영등포구 의사당대로 97,코스닥,8896350000
A465330,RISE 2차전지TOP10,,,코스피,64453625000
A465350,RISE 2차전지TOP10인버스(합성),,,코스피,94920000000
A465480,인스피언,N45103.소프트웨어,"(08511) 서울시 금천구 벚꽃로 278, 507,508,509,510,511,512,513,514호 (가산동,에스제이테크노빌)",코스닥,58494944440
A465580,ACE 미국빅테크TOP7 Plus,,,코스피,944580000000
A465610,ACE 미국빅테크TOP7 Plus레버리지(합성),,,코스피,122760000000
A465620,ACE 미국빅테크TOP7 Plus인버스(합성),,,코스피,1898750000
A465660,TIGER 일본반도체FACTSET,,,코스피,17429500000
A465670,TIGER 미국캐시카우100,,,코스피,11356000000
A465770,STX그린로지스,N20300.운송,"(48938) 부산시 중구 중앙대로 102, 17층 (중앙동4가,팬오션(주)부산빌딩)",코스피,46826838960
A465780,마이티 26-09 특수채(AAA)액티브,,,코스피,108283155000
A466100,클로봇,N45103.소프트웨어,"(13497) 경기 성남시 분당구 성남대로925번길 16, 7층 701호",코스닥,950950888950
A466410,사이냅소프트,N45103.소프트웨어,(07805) 서울시 강서구 마곡중앙4로 62,코스닥,59839833240
A466810,BNK 2차전지양극재,,,코스피,13683750000
A466910,엔에이치스팩30호,N40201.다각화된 금융 서비스,(07335) 서울시 영등포구 여의대로 108,코스닥,19428500000
A466920,SOL 조선TOP3플러스,,,코스피,1990356500000
A466930,SOL 자동차TOP3플러스,,,코스피,92852000000
A466940,TIGER 은행고배당플러스TOP10,,,코스피,771127500000
A466950,TIGER 글로벌AI액티브,,,코스피,360466700000
A467930,IBKS제23호스팩,N40201.다각화된 금융 서비스,"(07330) 서울시 영등포구 국제금융로6길 11 (여의도동,삼덕빌딩)",코스닥,9284850000
A468370,KODEX iShares미국인플레이션국채액티브,,,코스피,16261000000
A468380,KODEX iShares미국하이일드액티브,,,코스피,100110000000
A468530,프로티나,"N35200.제약, 생명공학 및 생명과학","(08380) 서울시 구로구 디지털로33길 11, 1301호 (구로동,에이스테크노타워8차)",코스닥,643621867200
A468630,KODEX iShares미국투자등급회사채액티브,,,코스피,29969400000
A468760,유진스팩10호,N40000.금융,(07327) 서울시 영등포구 국제금융로 24,코스닥,8967600000
A469050,RISE 미국반도체NYSE(H),,,코스피,20435500000
A469060,RISE 미국반도체NYSE,,,코스피,25218750000
A469070,RISE AI&로봇,,,코스피,212156250000
A469150,ACE AI반도체포커스,,,코스피,131976000000
A469160,ACE 일본반도체,,,코스피,6696000000
A469170,ACE 포스코그룹포커스,,,코스피,81831750000
A469480,IBKS제24호스팩,N40000.금융,"(07330) 서울시 영등포구 국제금융로6길 11 (여의도동,삼덕빌딩)",코스닥,9284850000
A469530,RISE 미국달러선물인버스,,,코스피,5724800000
A469610,이노테크,N20106.기계,(31418) 충남 아산시 음봉면 스마트산단로 102,코스닥,379931320000
A469750,아이비젼웍스,N20106.기계,(34002) 대전시 유성구 국제과학21로 54,코스닥,41175494795
A469790,KIWOOM K-테크TOP10,,,코스피,12726000000
A469830,SOL 초단기채권액티브,,,코스피,999240600000
A469880,하나30호스팩,N40201.다각화된 금융 서비스,(07321) 서울시 영등포구 의사당대로 82,코스닥,15121350000
A469900,하나31호스팩,N40201.다각화된 금융 서비스,(07321) 서울시 영등포구 의사당대로 82,코스닥,11602350000
A470310,UNICORN 생성형AI강소기업액티브,,,코스피,2732500000
A471040,KoAct 글로벌AI&로봇액티브,,,코스피,127343750000
A471050,대신밸런스제17호스팩,N40201.다각화된 금융 서비스,"(04538) 서울시 중구 삼일대로 343 (저동1가,대신파이낸스센터)",코스닥,13119900000
A471230,KODEX 국고채10년액티브,,,코스피,638391820000
A471460,KIWOOM 국고채30년액티브,,,코스피,38263500000
A471760,TIGER AI반도체핵심공정,,,코스피,122496500000
A471780,TIGER 코리아테크액티브,,,코스피,23867000000
A471820,셀로맥스사이언스,N30202.식품,"(16914) 경기 용인시 기흥구 구성로 357, D동 710호",코스닥,60237839360
A471990,KODEX AI반도체핵심장비,,,코스피,184875000000
A472150,TIGER 배당커버드콜액티브,,,코스피,169809000000
A472160,TIGER 미국테크TOP10 INDXX(H),,,코스피,315405500000
A472170,TIGER 미국테크TOP10채권혼합,,,코스피,326781000000
A472220,신영스팩10호,N40201.다각화된 금융 서비스,"(07330) 서울시 영등포구 국제금융로8길 16, 5층 (여의도동,신영증권빌딩)",코스닥,10271100000
A472230,에스케이증권제11호스팩,N40000.금융,"(07332) 서울시 영등포구 국제금융로8길 31 (여의도동,에스케이증권빌딩)",코스닥,8476200000
A472350,1Q 차이나H(H),,,코스피,13828000000
A472720,TRUSTON 주주가치액티브,,,코스피,15759500000
A472830,RISE 미국30년국채커버드콜(합성),,,코스피,61490000000
A472840,ITF 200,,,코스피,15514125000
A472850,폰드그룹,N25200.내구소비재 및 의류,"(07335) 서울시 영등포구 여의대로 108, 42층 (여의도동,파크원타워1)",코스닥,259074903330
A472870,RISE 미국30년국채엔화노출(합성 H),,,코스피,379090000000
